user_id,movie_title,rating
user_834,The Super Mario Bros. Movie,7.2
user_592,Rebecca,7.2
user_732,The Searchers,6.0
user_528,The Internet's Own Boy: The Story of Aaron Swartz,7.2
user_719,Mulholland Drive,5.1
user_33,Attack on Titan: Crimson Bow and Arrow,8.0
user_885,Green Snake,10.0
user_672,Black Swan,6.8
user_647,World of Tomorrow,6.1
user_833,Out of the Clear Blue Sky,4.9
user_530,Senna,8.1
user_569,Léon: The Professional,8.5
user_798,Cool Hand Luke,8.3
user_515,Don't Look Now... We're Being Shot At!,8.4
user_220,Castle in the Sky,6.1
user_368,Drishyam,8.9
user_442,Straight Outta Compton,8.5
user_149,"Miraculous World: New York, United HeroeZ",10.0
user_587,Teen Titans: Trouble in Tokyo,5.8
user_686,"Miraculous: Ladybug & Cat Noir, The Movie",10.0
user_677,Fantastic Mr. Fox,6.5
user_248,A Man Called Otto,9.0
user_840,Avengers: Endgame,7.7
user_504,Bo Burnham: Make Happy,8.2
user_981,Simone: Woman of the Century,6.2
user_969,How to Train Your Dragon: Homecoming,8.5
user_284,Apollo 11,10.0
user_888,Howl's Moving Castle,5.9
user_419,"Monsters, Inc.",5.6
user_829,Yojimbo,10.0
user_684,Harry Potter and the Chamber of Secrets,8.8
user_819,Believe Me: The Abduction of Lisa McVey,10.0
user_176,Dersu Uzala,7.2
user_925,Rocco and His Brothers,9.5
user_347,Oldboy,6.3
user_907,Touch of Evil,4.8
user_164,Rio Bravo,8.4
user_281,Bring the Soul: The Movie,5.7
user_909,Avicii: True Stories,7.7
user_111,Maquia: When the Promised Flower Blooms,7.9
user_778,Teen Titans: Trouble in Tokyo,7.3
user_160,Bound by Honor,6.3
user_562,Soul,7.1
user_340,"Miraculous: Ladybug & Cat Noir, The Movie",6.2
user_55,The Green Mile,8.0
user_785,Rosemary's Baby,7.0
user_619,Mr. Smith Goes to Washington,8.8
user_425,Constantine: City of Demons - The Movie,9.2
user_407,Descendants 3,7.9
user_637,Luca,6.6
user_33,Descendants 3,7.7
user_915,Fail Safe,7.2
user_417,Dances with Wolves,10.0
user_584,Grand Illusion,8.9
user_401,Gone Girl,6.5
user_345,New Gods: Nezha Reborn,8.3
user_552,Tangerines,6.2
user_580,Howl's Moving Castle,8.2
user_202,For a Few Dollars More,8.3
user_832,Sherlock: The Abominable Bride,10.0
user_880,Tetris,7.8
user_757,The Shining,9.4
user_186,All the Bright Places,7.8
user_564,In a Heartbeat,9.0
user_853,Avengers: Endgame,10.0
user_895,Big Fish,7.2
user_49,Scooby-Doo on Zombie Island,6.1
user_301,Yi Yi,10.0
user_352,Paris Is Burning,8.4
user_760,Infernal Affairs,8.0
user_437,Miraculous World: Shanghai – The Legend of Ladydragon,6.3
user_59,Straight Outta Compton,7.2
user_16,All My Life,8.9
user_514,Le Samouraï,8.3
user_110,The Shadow in My Eye,6.5
user_300,La Jetée,6.7
user_220,1917,6.2
user_639,Back to the Future Part II,7.8
user_63,Avicii: True Stories,7.1
user_652,Safety Last!,6.3
user_777,The Dark Knight,6.3
user_433,The Empire Strikes Back,7.9
user_44,The Ten Commandments,7.8
user_389,Three Colors: Red,6.7
user_482,We Bare Bears: The Movie,8.9
user_166,"Batman: The Dark Knight Returns, Part 2",7.4
user_494,Aftersun,7.9
user_480,Onward,8.3
user_123,The Gold Rush,6.4
user_4,The Prestige,6.8
user_420,Fallen Angels,8.7
user_423,Raya and the Last Dragon,10.0
user_944,The King of Kong: A Fistful of Quarters,8.7
user_911,Ponyo,7.1
user_398,Rascal Does Not Dream of a Dreaming Girl,9.4
user_859,A Charlie Brown Christmas,9.8
user_66,An Egg Rescue,7.0
user_151,The Black Phone,9.1
user_102,One Direction: This Is Us,8.4
user_387,Sing Street,7.0
user_337,"ariana grande: excuse me, i love you",7.3
user_966,Chungking Express,7.6
user_411,They Shall Not Grow Old,5.5
user_309,Mickey's Christmas Carol,9.6
user_28,For a Few Dollars More,8.3
user_190,Trollhunters: Rise of the Titans,8.1
user_885,The Incredibles,7.5
user_335,The General,8.2
user_969,"tick, tick... BOOM!",9.1
user_583,"Miraculous: Ladybug & Cat Noir, The Movie",10.0
user_988,Dances with Wolves,8.5
user_93,Scooby-Doo on Zombie Island,7.5
user_849,Jujutsu Kaisen 0,8.7
user_368,A Bronx Tale,9.1
user_414,Castle in the Sky,6.2
user_20,The Witch: Part 1. The Subversion,7.8
user_421,A Short Film About Love,7.7
user_782,Impossible Things,8.0
user_413,2001: A Space Odyssey,7.0
user_602,El Infierno,10.0
user_138,Sherlock Jr.,10.0
user_299,Twin Peaks,10.0
user_577,The Battle of Algiers,8.8
user_795,The Greatest Beer Run Ever,6.9
user_884,Kill Bill: The Whole Bloody Affair,7.7
user_869,Dou kyu sei – Classmates,8.1
user_710,Planet of the Apes,8.2
user_81,Kingsman: The Secret Service,8.0
user_982,Django Unchained,7.9
user_904,Flamin' Hot,6.8
user_263,Soul,9.4
user_755,Spider-Man: Across the Spider-Verse,6.5
user_100,The Tale of The Princess Kaguya,4.9
user_955,Red Shoes and the Seven Dwarfs,7.5
user_967,Winter on Fire: Ukraine's Fight for Freedom,9.8
user_194,They Shall Not Grow Old,7.0
user_696,Hair Love,10.0
user_86,13th,9.2
user_825,Cobain: Montage of Heck,7.1
user_730,Train to Busan,8.1
user_593,Big Deal on Madonna Street,7.3
user_968,Green Snake,10.0
user_580,Spider-Man: No Way Home,8.9
user_561,Ivan Vasilyevich Changes His Profession,8.0
user_507,Guy Ritchie's The Covenant,7.1
user_524,Billie Eilish: The World's a Little Blurry,6.3
user_159,Amadeus,8.7
user_917,The Cranes Are Flying,8.2
user_533,Atonement,9.7
user_438,The Breakfast Club,7.2
user_708,Rascal Does Not Dream of a Dreaming Girl,8.5
user_879,Death Note Relight 1: Visions of a God,10.0
user_385,Drishyam,8.9
user_810,Sword of the Stranger,9.2
user_770,The Battle of Algiers,7.5
user_941,Never Look Away,7.5
user_175,Memoirs of a Geisha,5.8
user_231,Metropolis,8.7
user_557,Death Note Relight 1: Visions of a God,9.5
user_889,Lucky and Zorba,5.6
user_912,The Dinner Game,9.7
user_980,Mr. Nobody,10.0
user_209,Notorious,10.0
user_705,Loving Vincent,5.6
user_393,The Lord of the Rings: The Two Towers,5.4
user_598,Icarus,7.1
user_658,La La Land,8.6
user_789,Mulholland Dr.,6.3
user_112,Nosferatu,6.4
user_95,Requiem for a Dream,9.7
user_387,Wonder,10.0
user_333,To Be or Not to Be,5.8
user_720,BTS World Tour: Love Yourself in Seoul,7.8
user_720,Human,5.9
user_859,The Third Man,6.7
user_555,Doctor Who: The Time of the Doctor,7.0
user_23,Andrei Rublev,6.8
user_111,The Exorcist,9.7
user_436,Wrath of Man,9.9
user_802,In This Corner of the World,9.8
user_492,WALL·E,7.9
user_484,Luck,8.5
user_624,Interstellar,7.5
user_47,Regular Show: The Movie,7.8
user_399,Koyaanisqatsi,7.1
user_11,PK,7.3
user_765,The Third Man,8.9
user_217,We All Loved Each Other So Much,8.1
user_1,Black Swan,7.0
user_765,The Dark Knight,9.4
user_817,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,5.8
user_173,Out of the Clear Blue Sky,8.6
user_521,Emancipation,8.0
user_339,An Egg Rescue,9.1
user_301,How to Train Your Dragon 2,7.3
user_222,My Hero Academia: Two Heroes,6.7
user_960,Sherlock: The Abominable Bride,7.7
user_578,Steven Universe: The Movie,7.2
user_335,Star Wars,7.5
user_535,The Prestige,7.6
user_219,Teen Titans: Trouble in Tokyo,7.7
user_841,Whiplash,7.6
user_604,One Cut of the Dead,8.1
user_502,The Boy and the Beast,6.4
user_924,Teen Titans: Trouble in Tokyo,7.2
user_288,What's Eating Gilbert Grape,9.9
user_402,Incendies,10.0
user_120,Mulan,9.4
user_284,The Usual Suspects,7.9
user_356,The Incredibles,5.3
user_627,Justice League Dark: Apokolips War,9.5
user_731,"Monsters, Inc.",7.9
user_382,The Usual Suspects,7.3
user_364,In the Heat of the Night,9.9
user_436,The Summit of the Gods,9.5
user_535,Wings of Desire,8.2
user_469,"Toto, Peppino, and the Hussy",7.0
user_591,Limelight,7.9
user_234,The Bridges of Madison County,7.2
user_89,Paprika,6.4
user_855,Tomorrow,6.2
user_843,Incendies,8.3
user_481,Alien,10.0
user_451,"tick, tick... BOOM!",7.1
user_362,The Chaser,10.0
user_948,Miraculous World: Shanghai – The Legend of Ladydragon,9.3
user_498,Rififi,7.7
user_25,Avengers: Endgame,9.3
user_801,The Hustler,8.4
user_241,Avatar: The Way of Water,8.4
user_136,Notorious,8.9
user_394,Spirit: Stallion of the Cimarron,9.9
user_623,Whiplash,7.2
user_730,The Red Balloon,10.0
user_292,Prey,9.5
user_642,Heat,10.0
user_521,Out of the Clear Blue Sky,9.5
user_830,The Seven Deadly Sins: Cursed by Light,10.0
user_965,Mulholland Dr.,8.8
user_884,Gran Turismo,8.6
user_572,All My Life,8.3
user_930,The Empire Strikes Back,8.4
user_713,Avatar: The Way of Water,7.0
user_774,"No Game, No Life: Zero",5.7
user_328,Beauty and the Beast,5.9
user_668,Sniper: The White Raven,8.6
user_408,Twin Peaks,8.8
user_991,Meshes of the Afternoon,8.5
user_805,Clouds,9.2
user_136,Taxi Driver,6.8
user_837,Miraculous World: Shanghai – The Legend of Ladydragon,7.3
user_477,Tampopo,8.6
user_895,Mulholland Dr.,8.3
user_80,Shrek,8.1
user_964,Deep Red,9.0
user_407,Onward,6.5
user_813,Avicii: True Stories,8.3
user_77,Vincent,7.5
user_722,In the Heat of the Night,9.0
user_946,Miraculous World: Shanghai – The Legend of Ladydragon,6.0
user_256,The Legend of Hei,8.9
user_207,A Moment to Remember,9.5
user_841,Django Unchained,6.5
user_499,Given,6.9
user_84,Forgotten,5.3
user_278,Dear Zachary: A Letter to a Son About His Father,6.6
user_452,Kill Bill: The Whole Bloody Affair,8.4
user_144,Sherlock: The Abominable Bride,5.7
user_276,Earthlings,6.7
user_333,Wolf Children,8.4
user_117,In the Arms of an Assassin,7.5
user_997,Princess Mononoke,8.6
user_656,Doctor Who: The Time of the Doctor,9.7
user_397,Seaspiracy,7.3
user_11,Elite Squad: The Enemy Within,7.5
user_504,Battleship Potemkin,6.7
user_365,Princess Mononoke,6.8
user_139,Onibaba,7.3
user_988,Miraculous World: Shanghai – The Legend of Ladydragon,9.8
user_151,Evangelion: 3.0+1.0 Thrice Upon a Time,7.6
user_204,"Duck, You Sucker",9.0
user_514,Black Swan,7.6
user_582,Nightcrawler,7.4
user_608,Green Snake,8.4
user_948,Attack on Titan: Wings of Freedom,9.0
user_418,Batman: Under the Red Hood,7.9
user_641,Trainspotting,9.4
user_980,Teen Titans Go! vs. Teen Titans,9.0
user_879,The Cabinet of Dr. Caligari,8.9
user_758,Piper,10.0
user_549,Evangelion: 3.0+1.0 Thrice Upon a Time,7.4
user_405,A Taxi Driver,7.7
user_600,13th,7.0
user_19,Hannah Gadsby: Nanette,10.0
user_181,The Quintessential Quintuplets Movie,6.8
user_858,Night and Fog,8.4
user_155,The Boy and the Beast,8.5
user_19,Tampopo,7.3
user_140,My Little Pony: A New Generation,7.4
user_960,Rosemary's Baby,8.9
user_312,Everything Everywhere All at Once,8.1
user_925,Roman Holiday,9.6
user_480,Soul,10.0
user_508,The Man Who Shot Liberty Valance,10.0
user_408,Hotel Rwanda,9.6
user_104,The Dark Knight,6.8
user_753,Belle,8.9
user_373,Ninja Scroll,8.4
user_679,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,7.2
user_531,Bound by Honor,6.0
user_1,Sound of Metal,8.0
user_301,Mulholland Drive,10.0
user_694,Pirates of the Caribbean: The Curse of the Black Pearl,9.6
user_957,Return of the Jedi,8.7
user_530,See You Up There,8.3
user_457,Hiroshima Mon Amour,9.3
user_485,Sherlock Jr.,10.0
user_699,The Shop Around the Corner,10.0
user_549,Mulholland Dr.,7.7
user_700,Selena,7.4
user_875,Luca,8.5
user_534,Guillermo del Toro's Pinocchio,10.0
user_526,Persian Lessons,7.8
user_477,Vertigo,8.1
user_119,Straight Outta Compton,9.7
user_752,The Hidden Fortress,9.0
user_258,A Matter of Life and Death,8.1
user_31,Doctor Who: The Time of the Doctor,8.7
user_6,Dragon Ball Super: Broly,10.0
user_149,"Black Cat, White Cat",8.6
user_160,2001: A Space Odyssey,10.0
user_183,Ran,8.2
user_49,Tae Guk Gi: The Brotherhood of War,6.8
user_871,Trainspotting,7.2
user_141,Luck,8.6
user_119,Puss in Boots: The Last Wish,7.2
user_651,My Neighbor Totoro,6.3
user_696,Bad Genius,9.4
user_945,Faces Places,8.0
user_868,Rififi,8.5
user_812,The Sicilian Clan,6.0
user_365,Nimona,7.7
user_39,Jaws,9.1
user_220,Steven Universe: The Movie,5.9
user_92,Clouds,5.1
user_826,Sword Art Online: The Movie – Ordinal Scale,7.4
user_663,Paper Moon,7.9
user_115,Ayla: The Daughter of War,7.9
user_705,Constantine: City of Demons - The Movie,7.3
user_689,The Ox-Bow Incident,8.2
user_100,Dragon Ball Super: Broly,7.7
user_883,I Saw the Devil,8.6
user_960,Unforgiven,7.8
user_10,Freaks,5.2
user_864,"No Game, No Life: Zero",9.1
user_580,The Killing,8.0
user_250,"Three Billboards Outside Ebbing, Missouri",6.9
user_158,Blade Runner,9.9
user_94,Avengers: Endgame,10.0
user_96,Regular Show: The Movie,6.1
user_442,Knives Out,7.8
user_780,Back to the Future Part II,6.5
user_482,Rebecca,6.4
user_709,The Greatest Beer Run Ever,6.8
user_884,Spirited Away,8.6
user_471,Elite Squad,5.4
user_306,The Greatest Beer Run Ever,10.0
user_37,Gladiator,7.7
user_291,"Miraculous World: New York, United HeroeZ",10.0
user_321,Avicii: True Stories,8.1
user_26,Teen Wolf: The Movie,10.0
user_364,Far from the Tree,6.1
user_542,Sound of Metal,8.8
user_97,Teen Wolf: The Movie,7.0
user_488,The Best Offer,8.0
user_70,Batman: Under the Red Hood,6.1
user_236,The King of Kong: A Fistful of Quarters,7.4
user_994,Mission: Impossible - Dead Reckoning Part One,9.7
user_921,The Breadwinner,10.0
user_140,Kill Bill: The Whole Bloody Affair,8.4
user_5,City Lights,9.3
user_322,Star Wars,9.0
user_912,The Best Years of Our Lives,8.5
user_256,Steven Universe: The Movie,6.1
user_805,Avicii: True Stories,7.3
user_908,My Hero Academia: Heroes Rising,10.0
user_658,Teen Wolf: The Movie,7.2
user_132,Samsara,5.9
user_56,Her,7.3
user_345,Interstella 5555,7.5
user_510,Children of Heaven,8.3
user_57,Your Name.,10.0
user_997,The Iron Giant,8.9
user_317,The Wolf of Wall Street,5.2
user_917,Dangal,10.0
user_858,The General,8.9
user_845,The Woman King,7.2
user_934,Forgotten,6.7
user_561,BTS World Tour: Love Yourself in Seoul,7.6
user_401,One Piece: Stampede,7.1
user_69,You've Got This,8.7
user_915,Eternal Sunshine of the Spotless Mind,8.9
user_600,Violet Evergarden: Eternity and the Auto Memory Doll,8.5
user_426,Unforgiven,9.9
user_324,"Miraculous World: New York, United HeroeZ",10.0
user_975,Interstella 5555,8.4
user_41,Human,7.0
user_101,The Super Mario Bros. Movie,8.4
user_758,WALL·E,8.0
user_362,The Secret in Their Eyes,6.6
user_648,The Hateful Eight,8.0
user_251,Spirit: Stallion of the Cimarron,10.0
user_141,Crooks in Clover,8.0
user_578,The Searchers,10.0
user_388,The Shawshank Redemption,8.1
user_829,The King of Kong: A Fistful of Quarters,9.9
user_740,Top Gun: Maverick,10.0
user_333,Steven Universe: The Movie,6.6
user_409,Descendants 3,6.9
user_442,How to Train Your Dragon: Homecoming,8.7
user_606,Schindler's List,9.1
user_681,Constantine: City of Demons - The Movie,9.4
user_235,Dragon Ball Super: Super Hero,9.8
user_959,A Matter of Life and Death,10.0
user_331,Persepolis,6.8
user_76,Green Snake,10.0
user_86,Monty Python and the Holy Grail,7.3
user_433,The Incredibles,6.2
user_635,The Wages of Fear,8.4
user_554,Miss Americana,9.8
user_59,Believe Me: The Abduction of Lisa McVey,8.9
user_672,Children of Paradise,6.9
user_467,Michael Jackson's Thriller,9.5
user_53,"Josee, the Tiger and the Fish",5.3
user_467,Along with the Gods: The Two Worlds,6.2
user_298,All My Life,10.0
user_776,Along with the Gods: The Last 49 Days,6.6
user_611,Waltz with Bashir,9.9
user_268,13th,8.3
user_730,Kagemusha,7.8
user_624,The Red Shoes,8.7
user_69,Cruella,5.8
user_993,The Chaser,10.0
user_615,Heat,6.1
user_403,The Dawn Wall,8.6
user_971,Rocco and His Brothers,7.3
user_810,Hamilton,7.8
user_239,Gone with the Wind,4.8
user_258,Twin Peaks,9.9
user_722,To Be or Not to Be,10.0
user_978,Coco,5.9
user_406,The Thing,10.0
user_374,Jaws,6.5
user_106,Harry Potter and the Deathly Hallows: Part 2,9.8
user_514,Tae Guk Gi: The Brotherhood of War,8.5
user_426,"Duck, You Sucker",9.6
user_654,The Cameraman,10.0
user_380,Harry Potter and the Half-Blood Prince,6.5
user_321,Searching for Sugar Man,7.1
user_525,Fallen Angels,8.4
user_356,Meshes of the Afternoon,10.0
user_958,One Cut of the Dead,10.0
user_120,The Seventh Seal,8.6
user_892,Monsieur Verdoux,9.8
user_963,Cat on a Hot Tin Roof,8.6
user_772,The Kissing Booth 2,8.3
user_456,White Snake,9.0
user_583,Red Shoes and the Seven Dwarfs,6.1
user_276,The Silence of the Lambs,9.5
user_576,Inside Out,9.1
user_586,The Witch: Part 1. The Subversion,8.8
user_654,The Lion King,8.0
user_470,Spider-Man: Into the Spider-Verse,5.2
user_447,Miraculous World: Shanghai – The Legend of Ladydragon,7.5
user_654,Inside Job,6.5
user_8,Scooby-Doo! and KISS: Rock and Roll Mystery,6.8
user_246,Gran Turismo,10.0
user_126,The Imitation Game,5.9
user_280,Rosemary's Baby,8.7
user_326,Notorious,7.9
user_292,The Untouchables,8.8
user_265,The Bridge on the River Kwai,5.9
user_55,Mission: Impossible - Dead Reckoning Part One,8.3
user_753,Justice League Dark: Apokolips War,5.3
user_791,The Wolf of Wall Street,8.9
user_124,"The Boy, the Mole, the Fox and the Horse",5.4
user_144,Dances with Wolves,10.0
user_547,Das Boot,8.0
user_885,Doctor Who: The Day of the Doctor,7.6
user_684,The Deer Hunter,9.7
user_887,Amarcord,9.0
user_396,All the President's Men,7.2
user_566,The Empire Strikes Back,7.5
user_531,"The Boy, the Mole, the Fox and the Horse",4.7
user_291,A Charlie Brown Christmas,10.0
user_230,Back to the Future,9.2
user_814,You've Got This,9.5
user_39,Back to the Future Part II,9.3
user_25,The Best Years of Our Lives,7.3
user_237,The Art of Racing in the Rain,9.0
user_85,Some Like It Hot,8.0
user_814,Ayla: The Daughter of War,9.9
user_619,The Nightmare Before Christmas,6.2
user_55,Regular Show: The Movie,7.5
user_865,Rascal Does Not Dream of a Dreaming Girl,7.0
user_585,New Gods: Nezha Reborn,9.3
user_847,Soul,6.1
user_636,Guillermo del Toro's Pinocchio,6.5
user_455,The Edge of Democracy,7.3
user_636,Forgotten,9.5
user_495,Avengers: Endgame,7.4
user_688,My Way,6.7
user_398,A Beautiful Mind,8.3
user_309,Prey,9.7
user_534,Lawrence of Arabia,9.5
user_472,Kill Bill: Vol. 1,7.5
user_108,El Infierno,10.0
user_425,Incendies,7.1
user_509,Se7en,6.8
user_239,Schindler's List,7.8
user_844,Your Name.,9.5
user_585,Teen Wolf: The Movie,6.0
user_887,Sing Street,9.7
user_957,My Mom Is a Character,9.1
user_966,Safety Last!,7.6
user_134,Pan's Labyrinth,8.7
user_688,A Fistful of Dollars,6.6
user_881,Diabolique,7.4
user_552,Rashomon,9.4
user_5,Forrest Gump,9.3
user_843,Harry Potter and the Chamber of Secrets,8.7
user_404,Akira,6.9
user_244,Alien,7.2
user_892,Sword Art Online: The Movie – Ordinal Scale,8.8
user_62,"ariana grande: excuse me, i love you",8.6
user_456,Scooby-Doo on Zombie Island,8.8
user_394,The Philadelphia Story,7.9
user_395,Waltz with Bashir,8.4
user_341,Avatar: The Way of Water,7.0
user_875,Prey,6.3
user_771,The Silence of the Lambs,5.4
user_50,Rascal Does Not Dream of a Dreaming Girl,7.4
user_412,"Miraculous: Ladybug & Cat Noir, The Movie",6.9
user_985,Words on Bathroom Walls,7.3
user_170,Spirited Away,10.0
user_596,The Battle of Algiers,6.7
user_276,Three Colors: Red,8.8
user_598,GoodFellas,6.4
user_293,Temple Grandin,6.8
user_754,Sherlock: The Abominable Bride,7.3
user_87,Faust,9.1
user_142,Pirates of the Caribbean: The Curse of the Black Pearl,5.7
user_724,Cries and Whispers,7.4
user_196,The Postman,8.8
user_888,Rope,7.6
user_233,Kiki's Delivery Service,8.4
user_492,Braveheart,7.4
user_640,Rocky,7.6
user_696,Rosemary's Baby,7.7
user_606,Along with the Gods: The Two Worlds,10.0
user_813,Simone: Woman of the Century,6.3
user_798,"Black Cat, White Cat",10.0
user_358,Klaus,8.1
user_234,Two Women,10.0
user_369,The Specials,8.1
user_462,2001: A Space Odyssey,8.1
user_846,Clouds,7.0
user_476,Wish Dragon,7.2
user_738,Rear Window,7.0
user_927,Rebecca,5.1
user_342,Life in a Year,6.2
user_517,Gone Girl,5.7
user_273,Oldboy,8.7
user_87,Psycho,7.8
user_181,Teen Wolf: The Movie,5.0
user_910,The Wages of Fear,6.8
user_869,Scooby-Doo on Zombie Island,9.1
user_418,Alien,6.2
user_171,Dou kyu sei – Classmates,5.4
user_458,The Hateful Eight,9.4
user_670,The Secret World of Arrietty,10.0
user_580,"The Good, the Bad and the Ugly",8.6
user_801,The Invisible Guest,7.6
user_653,Michael Jackson's Thriller,9.1
user_14,Regular Show: The Movie,7.1
user_54,What Ever Happened to Baby Jane?,10.0
user_703,Cobain: Montage of Heck,8.3
user_429,Death Note Relight 1: Visions of a God,7.2
user_317,Eternal Sunshine of the Spotless Mind,7.3
user_820,Beauty and the Beast,6.3
user_366,Reservoir Dogs,7.3
user_803,Before the Flood,9.7
user_641,Aliens,9.4
user_342,The Bridge on the River Kwai,8.6
user_834,Magnolia,5.3
user_544,My Octopus Teacher,9.9
user_835,Barbie in The 12 Dancing Princesses,6.6
user_425,Z,6.9
user_819,Steven Universe: The Movie,10.0
user_903,A Dog's Will,8.2
user_628,The Shining,10.0
user_967,The Dark Knight,8.1
user_309,The Warriors,8.2
user_920,Big Deal on Madonna Street,7.1
user_227,Harry Potter and the Chamber of Secrets,7.9
user_1,The Black Phone,10.0
user_891,Harakiri,9.9
user_981,Nine Queens,5.4
user_688,Unforgiven,9.0
user_849,Witness for the Prosecution,5.9
user_530,Rashomon,8.8
user_557,Woman in the Dunes,5.8
user_854,Memories of Murder,9.7
user_542,The Seventh Seal,10.0
user_768,Rio Bravo,9.2
user_877,Platoon,8.1
user_601,"Germany, Year Zero",6.9
user_303,The Girl Who Leapt Through Time,9.8
user_15,Inside Out,8.2
user_775,Steven Universe: The Movie,7.6
user_748,Spirited Away,7.5
user_587,"Black Cat, White Cat",9.5
user_455,Out of the Clear Blue Sky,8.8
user_869,Three Steps Above Heaven,8.7
user_4,Spirit: Stallion of the Cimarron,7.4
user_97,Princess Mononoke,6.8
user_176,Steven Universe: The Movie,8.6
user_5,The Sixth Sense,9.5
user_947,BTS World Tour: Love Yourself in Seoul,8.2
user_466,The Maltese Falcon,7.8
user_586,In the Heat of the Night,10.0
user_380,The Hateful Eight,8.6
user_188,A Dog's Journey,8.1
user_988,PlayTime,9.5
user_826,Battleship Potemkin,8.0
user_930,Rurouni Kenshin Part II: Kyoto Inferno,9.3
user_954,Safety Last!,7.8
user_297,Sherlock: The Abominable Bride,7.7
user_796,Avicii: True Stories,7.8
user_38,Barry Lyndon,8.4
user_23,Harakiri,9.2
user_28,Infernal Affairs,7.0
user_13,Infernal Affairs,7.7
user_35,"ariana grande: excuse me, i love you",8.8
user_489,Avicii: True Stories,9.4
user_741,The Apartment,6.1
user_490,Joint Security Area,6.2
user_531,My Life as a Zucchini,6.0
user_775,Song of the Sea,4.9
user_334,Ben-Hur,8.7
user_463,The Princess Bride,6.1
user_55,If Anything Happens I Love You,9.2
user_281,Eternal Sunshine of the Spotless Mind,7.4
user_720,One Direction: This Is Us,9.2
user_287,Jurassic Park,8.4
user_240,Her,8.6
user_707,"Rome, Open City",7.2
user_206,Rurouni Kenshin Part III: The Legend Ends,7.8
user_814,Bound by Honor,7.8
user_414,Iron Man,5.1
user_631,Return of the Jedi,8.6
user_778,Human,5.2
user_215,The Witch: Part 1. The Subversion,7.6
user_425,The General,10.0
user_532,Big Hero 6,6.9
user_705,Singin' in the Rain,8.7
user_674,Fantastic Mr. Fox,8.0
user_749,Sherlock: The Abominable Bride,8.9
user_743,Faust,9.7
user_752,L'Eclisse,6.9
user_436,Whisper of the Heart,9.0
user_477,Citizenfour,10.0
user_597,Witness for the Prosecution,6.7
user_949,Joint Security Area,6.7
user_631,"Batman: The Dark Knight Returns, Part 1",7.7
user_338,The Man Who Shot Liberty Valance,6.7
user_699,Before Sunset,7.0
user_469,Meshes of the Afternoon,8.9
user_110,Paprika,8.4
user_826,Deep Red,5.7
user_296,Rurouni Kenshin Part II: Kyoto Inferno,7.9
user_205,Nosferatu,8.9
user_26,Bo Burnham: Make Happy,6.3
user_192,Bacurau,9.3
user_658,A Dog's Journey,8.0
user_427,Green Book,7.5
user_805,1900,10.0
user_603,Still Walking,8.8
user_465,Night and Fog,8.0
user_87,Free Solo,6.5
user_670,The Bridge on the River Kwai,10.0
user_444,"The Good, the Bad and the Ugly",7.0
user_517,How to Train Your Dragon 2,7.4
user_553,Meshes of the Afternoon,6.7
user_519,Jaws,7.9
user_235,Believe Me: The Abduction of Lisa McVey,8.5
user_89,Twin Peaks,6.8
user_487,Flamin' Hot,9.5
user_520,Kingsman: The Secret Service,9.0
user_909,The Nightmare Before Christmas,9.3
user_113,Mr. Nobody,6.2
user_574,The Terminator,10.0
user_486,A Charlie Brown Christmas,8.7
user_462,Hotarubi no Mori e,7.2
user_165,Taylor Swift: Reputation Stadium Tour,7.4
user_987,Believe Me: The Abduction of Lisa McVey,9.9
user_574,Amarcord,6.8
user_319,BLACKPINK: Light Up the Sky,4.8
user_653,The Great War,10.0
user_71,Stand by Me,9.7
user_145,Piper,5.4
user_783,When Marnie Was There,10.0
user_147,Zootopia,8.1
user_60,Whisper of the Heart,9.1
user_891,Hacksaw Ridge,9.1
user_207,"Remi, Nobody's Boy",8.8
user_985,Belle,9.8
user_969,In This Corner of the World,7.7
user_738,Death Note Relight 1: Visions of a God,10.0
user_817,Sword of the Stranger,7.4
user_959,The Exorcist,6.4
user_784,The Breadwinner,8.1
user_551,The Great Escape,9.0
user_79,The Shadow in My Eye,6.4
user_943,The Thing,8.8
user_481,Harry Potter and the Deathly Hallows: Part 2,7.0
user_869,Just Mercy,7.5
user_448,Django Unchained,7.6
user_258,"Lock, Stock and Two Smoking Barrels",9.0
user_40,How to Train Your Dragon: Homecoming,7.5
user_347,Senna,8.3
user_160,Dances with Wolves,7.2
user_305,To Be or Not to Be,9.2
user_82,Moonrise Kingdom,7.6
user_116,A Whisker Away,9.5
user_328,The Kissing Booth 2,8.0
user_404,Trollhunters: Rise of the Titans,7.2
user_818,How to Train Your Dragon 2,6.0
user_307,The Apartment,10.0
user_280,The Blues Brothers,9.5
user_760,Michael Jackson's Thriller,9.6
user_369,Incendies,6.3
user_76,Tampopo,7.7
user_103,Hidden Figures,10.0
user_319,Grand Illusion,7.9
user_570,Descendants 3,5.8
user_101,Prayers for Bobby,8.6
user_430,The Art of Racing in the Rain,8.3
user_768,Aladdin,10.0
user_392,Kagemusha,6.9
user_717,Fallen Angels,8.7
user_630,Feast,6.0
user_742,Mulholland Drive,9.1
user_996,"The Boy, the Mole, the Fox and the Horse",7.2
user_492,Ghost in the Shell,8.9
user_593,Rosemary's Baby,7.7
